1114,30,0,0
1105,39,0,0
1118,24,0,2
1108,35,0,1
1103,40,0,1
1111,33,0,0
1108,35,0,1
1097,47,0,0
1116,28,0,0
1115,28,0,1
1117,27,0,0
1114,30,0,0
1119,25,0,0
1111,33,0,0
1111,33,0,0
1110,34,0,0
1110,33,0,1
1109,35,0,0
1128,16,0,0
1112,32,0,0
1114,30,0,0
1107,36,0,1
1108,36,0,0
1106,37,0,1
1111,33,0,0
1112,31,0,1
1104,40,0,0
1107,36,0,1
1115,28,0,1
1107,37,0,0
1106,38,0,0
1104,40,0,0
1108,36,0,0
1112,32,0,0
1105,38,0,1
1114,30,0,0
1121,22,0,1
1112,32,0,0
1120,24,0,0
1105,38,0,1
1108,36,0,0
1116,28,0,0
1105,39,0,0
1112,32,0,0
1113,31,0,0
1112,32,0,0
1118,26,0,0
1109,35,0,0
1097,46,0,1
1111,33,0,0
1116,28,0,0
1111,32,0,1
1103,41,0,0
1101,43,0,0
1110,34,0,0
1109,35,0,0
1120,24,0,0
1116,28,0,0
1118,26,0,0
1115,28,0,1
1114,30,0,0
1121,23,0,0
1111,33,0,0
1113,31,0,0
1099,45,0,0
1115,29,0,0
1106,38,0,0
1114,30,0,0
1102,42,0,0
1108,36,0,0
1106,38,0,0
1113,30,0,1
1112,31,0,1
1116,27,0,1
1109,34,0,1
1115,28,0,1
1112,32,0,0
1107,37,0,0
1110,32,0,2
1117,25,0,2
1101,43,0,0
1114,30,0,0
1113,30,0,1
1105,39,0,0
1112,32,0,0
1112,32,0,0
1102,41,0,1
1107,37,0,0
1112,32,0,0
1113,30,0,1
1114,30,0,0
1110,34,0,0
1111,31,0,2
1112,31,0,1
1102,40,0,2
1109,35,0,0
1114,30,0,0
1115,28,0,1
1110,34,0,0
1110,34,0,0
1111,33,0,0
1110,34,0,0
1113,30,0,1
1100,43,0,1
1114,29,0,1
1108,36,0,0
1107,37,0,0
1103,41,0,0
1107,36,0,1
1118,26,0,0
1120,24,0,0
1108,36,0,0
1095,49,0,0
1120,24,0,0
1110,33,0,1
1108,36,0,0
1117,27,0,0
1113,31,0,0
1107,37,0,0
1117,27,0,0
1118,26,0,0
1105,39,0,0
1110,34,0,0
1115,29,0,0
1113,31,0,0
1105,38,0,1
1105,39,0,0
1119,25,0,0
1106,37,0,1
1114,30,0,0
1100,43,0,1
1101,43,0,0
1109,33,0,2
1111,32,0,1
1104,40,0,0
1108,36,0,0
1116,28,0,0
1112,32,0,0
1110,33,0,1
1115,29,0,0
1105,39,0,0
1111,32,0,1
1115,27,0,2
1096,47,0,1
1115,29,0,0
1123,20,0,1
1114,30,0,0
1108,36,0,0
1106,36,0,2
1107,37,0,0
1106,38,0,0
1117,27,0,0
1096,48,0,0
1114,29,0,1
1111,32,0,1
1109,35,0,0
1105,39,0,0
1112,32,0,0
1103,40,0,1
1107,36,0,1
1116,28,0,0
1124,19,0,1
1109,35,0,0
1111,33,0,0
1111,33,0,0
1122,22,0,0
1107,37,0,0
1118,26,0,0
1110,34,0,0
1106,38,0,0
1117,27,0,0
1112,32,0,0
1108,36,0,0
1101,42,0,1
1106,38,0,0
1115,29,0,0
1116,28,0,0
1106,37,0,1
1115,29,0,0
1111,33,0,0
1104,40,0,0
1112,31,0,1
1112,31,0,1
1108,36,0,0
1113,31,0,0
1114,30,0,0
1099,45,0,0
1114,30,0,0
1108,36,0,0
1109,35,0,0
1119,25,0,0
1112,32,0,0
1105,39,0,0
1108,35,0,1
1112,31,0,1
1108,36,0,0
1106,38,0,0
1113,30,0,1
1110,34,0,0
1112,31,0,1
1105,39,0,0
1108,36,0,0
1103,40,0,1
1119,24,0,1
1111,33,0,0
1106,38,0,0
1112,32,0,0
1113,31,0,0
1106,38,0,0
1110,34,0,0
1103,41,0,0
1112,32,0,0
1114,29,0,1
1110,33,0,1
1111,33,0,0
1107,35,0,2
1115,29,0,0
1111,33,0,0
1110,33,0,1
1108,36,0,0
1105,39,0,0
1108,36,0,0
1107,35,0,2
1113,30,0,1
1096,48,0,0
1108,36,0,0
1115,28,0,1
1106,36,0,2
1113,31,0,0
1112,32,0,0
1101,43,0,0
1108,36,0,0
1113,31,0,0
1102,42,0,0
1110,34,0,0
1111,32,0,1
1109,35,0,0
1110,34,0,0
1113,31,0,0
1116,27,0,1
1109,35,0,0
1102,41,0,1
1111,33,0,0
1118,26,0,0
1112,31,0,1
1111,33,0,0
1114,30,0,0
1116,28,0,0
1118,25,0,1
1112,32,0,0
1111,33,0,0
1102,41,0,1
1111,32,0,1
1109,35,0,0
1109,34,0,1
1115,28,0,1
1116,28,0,0
1111,33,0,0
1105,39,0,0
1106,38,0,0
1109,34,0,1
1109,35,0,0
1112,31,0,1
1103,40,0,1
1107,36,0,1
1107,36,0,1
1109,35,0,0
1103,38,0,3
1111,33,0,0
1107,37,0,0
1101,43,0,0
1116,27,0,1
1112,32,0,0
